flare_id,flare_class,flare_time,flare_intensity,duration_min,active_region,Kp_max_48h,Dst_min_48h,storm_level,severity,correlation_status,event_name,geomagnetic_response
202208181037,M1.5,2022-08-18 10:55:00,1.5000000000000002e-05,35.0,,5.0,-39.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.5 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -39.0 nT)"
202208181401,M1.3,2022-08-18 14:13:00,1.3e-05,16.0,3078.0,5.0,-39.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.3 Solar Flare (AR 3078),"G1 (Minor Storm) (Kp max: 5.0, Dst min: -39.0 nT)"
202208190414,M1.6,2022-08-19 04:44:00,1.6000000000000003e-05,63.0,3078.0,5.0,-38.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.6 Solar Flare (AR 3078),"G1 (Minor Storm) (Kp max: 5.0, Dst min: -38.0 nT)"
202208251939,M1.8,2022-08-25 19:51:00,1.8e-05,22.0,,3.667,-5.769230769230769,No Storm,Low,No Significant Response,M1.8 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -5.8 nT)"
202208252321,M1.0,2022-08-25 23:27:00,1e-05,10.0,3089.0,3.667,-9.153846153846152,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3089),"No Storm (Kp max: 3.7, Dst min: -9.2 nT)"
202208261041,M2.1,2022-08-26 10:55:00,2.1e-05,23.0,3089.0,3.667,-12.0,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 3089),"No Storm (Kp max: 3.7, Dst min: -12.0 nT)"
202208261208,M7.2,2022-08-26 12:14:00,7.2e-05,12.0,3089.0,3.667,-12.0,No Storm,Low,No Significant Response,M7.2 Solar Flare (AR 3089),"No Storm (Kp max: 3.7, Dst min: -12.0 nT)"
202208261224,M5.3,2022-08-26 12:31:00,5.3e-05,13.0,,3.667,-12.0,No Storm,Low,No Significant Response,M5.3 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -12.0 nT)"
202208270152,M4.8,2022-08-27 02:40:00,4.8e-05,72.0,3088.0,3.667,-12.0,No Storm,Low,No Significant Response,M4.8 Solar Flare (AR 3088),"No Storm (Kp max: 3.7, Dst min: -12.0 nT)"
202208271129,M1.2,2022-08-27 11:38:00,1.2e-05,13.0,3088.0,3.667,-13.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3088),"No Storm (Kp max: 3.7, Dst min: -13.0 nT)"
202208271513,M1.1,2022-08-27 15:25:00,1.1e-05,16.0,3088.0,3.667,-13.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3088),"No Storm (Kp max: 3.7, Dst min: -13.0 nT)"
202208271545,M1.8,2022-08-27 15:58:00,1.8e-05,35.0,,3.667,-13.0,No Storm,Low,No Significant Response,M1.8 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -13.0 nT)"
202208280047,M1.4,2022-08-28 01:20:00,1.4e-05,20.0,,3.667,-13.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -13.0 nT)"
202208280126,M1.4,2022-08-28 01:34:00,1.4e-05,11.0,,3.667,-13.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -13.0 nT)"
202208281548,M6.7,2022-08-28 16:19:00,6.7e-05,57.0,3088.0,4.0,-13.0,No Storm,Low,No Significant Response,M6.7 Solar Flare (AR 3088),"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208281820,M4.6,2022-08-28 18:32:00,4.6e-05,29.0,,4.0,-13.0,No Storm,Low,No Significant Response,M4.6 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208290324,M3.3,2022-08-29 03:38:00,3.3e-05,22.0,3088.0,4.0,-13.0,No Storm,Low,No Significant Response,M3.3 Solar Flare (AR 3088),"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208291048,M8.6,2022-08-29 11:07:00,8.6e-05,23.0,,4.0,-13.0,No Storm,Low,No Significant Response,M8.6 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208291446,M2.5,2022-08-29 14:56:00,2.5e-05,21.0,,4.0,-13.0,No Storm,Low,No Significant Response,M2.5 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208291611,M4.2,2022-08-29 16:35:00,4.2e-05,74.0,,4.0,-13.0,No Storm,Low,No Significant Response,M4.2 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208291845,M4.6,2022-08-29 18:57:00,4.6e-05,22.0,,4.0,-13.0,No Storm,Low,No Significant Response,M4.6 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -13.0 nT)"
202208300125,M1.6,2022-08-30 01:40:00,1.6000000000000003e-05,20.0,,4.333,-13.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -13.0 nT)"
202208300158,M1.5,2022-08-30 02:12:00,1.5000000000000002e-05,25.0,,4.333,-13.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -13.0 nT)"
202209051758,M1.1,2022-09-05 18:05:00,1.1e-05,15.0,,4.333,-36.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -36.0 nT)"
202209122337,M1.7,2022-09-12 23:44:00,1.7e-05,10.0,3098.0,4.0,-10.0,No Storm,Low,No Significant Response,M1.7 Solar Flare (AR 3098),"No Storm (Kp max: 4.0, Dst min: -10.0 nT)"
202209140941,M1.1,2022-09-14 10:19:00,1.1e-05,61.0,3098.0,4.0,-20.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3098),"No Storm (Kp max: 4.0, Dst min: -20.0 nT)"
202209160944,M7.9,2022-09-16 09:49:00,7.900000000000001e-05,11.0,,2.667,-3.0,No Storm,Low,No Significant Response,M7.9 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -3.0 nT)"
202209161549,M6.2,2022-09-16 15:59:00,6.2e-05,22.0,3098.0,3.333,-3.0,No Storm,Low,No Significant Response,M6.2 Solar Flare (AR 3098),"No Storm (Kp max: 3.3, Dst min: -3.0 nT)"
202209171242,M1.0,2022-09-17 13:19:00,1e-05,20.0,,3.333,-5.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -5.0 nT)"
202209171321,M1.9,2022-09-17 13:39:00,1.9e-05,31.0,,3.333,-5.0,No Storm,Low,No Significant Response,M1.9 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -5.0 nT)"
202209172032,M2.6,2022-09-17 20:41:00,2.6e-05,19.0,,3.667,-9.0,No Storm,Low,No Significant Response,M2.6 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -9.0 nT)"
202209201113,M1.0,2022-09-20 11:22:00,1e-05,20.0,3102.0,2.667,-3.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3102),"No Storm (Kp max: 2.7, Dst min: -3.0 nT)"
202209210651,M1.0,2022-09-21 07:02:00,1e-05,25.0,,3.333,-3.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -3.0 nT)"
202209231748,M1.7,2022-09-23 18:10:00,1.7e-05,52.0,3110.0,3.333,-9.0,No Storm,Low,No Significant Response,M1.7 Solar Flare (AR 3110),"No Storm (Kp max: 3.3, Dst min: -9.0 nT)"
202209300346,M1.0,2022-09-30 04:01:00,1e-05,20.0,,4.0,-11.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -11.0 nT)"
202209301611,M2.9,2022-09-30 16:22:00,2.9e-05,21.0,,3.0,-11.0,No Storm,Low,No Significant Response,M2.9 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -11.0 nT)"
202209301730,M1.3,2022-09-30 17:34:00,1.3e-05,14.0,,3.0,-11.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -11.0 nT)"
202210011958,M5.8,2022-10-01 20:10:00,5.8e-05,17.0,3110.0,5.667,-40.0,G1 (Minor Storm),Moderate,Moderate Correlation,M5.8 Solar Flare (AR 3110),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -40.0 nT)"
202210020208,M8.7,2022-10-02 02:21:00,8.7e-05,17.0,3110.0,5.667,-40.0,G1 (Minor Storm),Moderate,Moderate Correlation,M8.7 Solar Flare (AR 3110),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -40.0 nT)"
202210021352,M1.2,2022-10-02 14:05:00,1.2e-05,30.0,3112.0,5.667,-40.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 3112),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -40.0 nT)"
202210021534,M1.0,2022-10-02 15:45:00,1e-05,18.0,3112.0,5.667,-40.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3112),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -40.0 nT)"
202210021953,X1.0,2022-10-02 20:25:00,0.0001,40.0,,5.667,-40.0,G1 (Minor Storm),Moderate,Moderate Correlation,X1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -40.0 nT)"
202210030219,M2.6,2022-10-03 02:33:00,2.6e-05,42.0,3112.0,5.667,-39.0,G1 (Minor Storm),Moderate,Moderate Correlation,M2.6 Solar Flare (AR 3112),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -39.0 nT)"
202210030938,M4.2,2022-10-03 10:11:00,4.2e-05,48.0,,5.667,-27.0,G1 (Minor Storm),Moderate,Moderate Correlation,M4.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -27.0 nT)"
202210031103,M1.5,2022-10-03 11:11:00,1.5000000000000002e-05,15.0,,5.667,-27.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.5 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -27.0 nT)"
202210031520,M1.6,2022-10-03 15:30:00,1.6000000000000003e-05,19.0,3112.0,5.667,-27.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.6 Solar Flare (AR 3112),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -27.0 nT)"
202210031958,M1.2,2022-10-03 20:28:00,1.2e-05,53.0,,5.667,-27.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -27.0 nT)"
202210032113,M1.7,2022-10-03 21:22:00,1.7e-05,17.0,,4.333,-27.0,No Storm,Low,No Significant Response,M1.7 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -27.0 nT)"
202210041248,M1.6,2022-10-04 13:15:00,1.6000000000000003e-05,62.0,3110.0,4.333,-24.0,No Storm,Low,No Significant Response,M1.6 Solar Flare (AR 3110),"No Storm (Kp max: 4.3, Dst min: -24.0 nT)"
202210071421,M1.0,2022-10-07 14:44:00,1e-05,70.0,3116.0,4.0,-21.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3116),"No Storm (Kp max: 4.0, Dst min: -21.0 nT)"
202210101605,M2.4,2022-10-10 16:28:00,2.4e-05,41.0,3112.0,3.0,-22.0,No Storm,Low,No Significant Response,M2.4 Solar Flare (AR 3112),"No Storm (Kp max: 3.0, Dst min: -22.0 nT)"
202210110836,M3.9,2022-10-11 08:42:00,3.9e-05,9.0,3112.0,2.333,-18.0,No Storm,Low,No Significant Response,M3.9 Solar Flare (AR 3112),"No Storm (Kp max: 2.3, Dst min: -18.0 nT)"
202210111046,M1.5,2022-10-11 10:52:00,1.5000000000000002e-05,10.0,,2.333,-18.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -18.0 nT)"
202210122354,M1.5,2022-10-13 00:19:00,1.5000000000000002e-05,42.0,,4.667,-25.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -25.0 nT)"
202210140920,M1.3,2022-10-14 09:44:00,1.3e-05,20.0,,4.667,-25.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -25.0 nT)"
202210140951,M1.3,2022-10-14 09:55:00,1.3e-05,6.0,,4.667,-25.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -25.0 nT)"
202211062359,M5.2,2022-11-07 00:11:00,5.2e-05,16.0,,5.0,-56.0,G1 (Minor Storm),Moderate,Moderate Correlation,M5.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -56.0 nT)"
202211110700,M1.2,2022-11-11 07:14:00,1.2e-05,19.0,3141.0,2.667,-15.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3141),"No Storm (Kp max: 2.7, Dst min: -15.0 nT)"
202211111132,M1.2,2022-11-11 11:40:00,1.2e-05,13.0,3141.0,2.667,-11.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3141),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202211120009,M1.1,2022-11-12 00:18:00,1.1e-05,14.0,3141.0,2.667,-11.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3141),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202211150242,M1.0,2022-11-15 02:51:00,1e-05,12.0,3140.0,1.333,-4.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3140),"No Storm (Kp max: 1.3, Dst min: -4.0 nT)"
202211191242,M1.6,2022-11-19 12:56:00,1.6000000000000003e-05,28.0,,3.333,-4.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -4.0 nT)"
202212010704,M1.0,2022-12-01 07:21:00,1e-05,31.0,3152.0,4.0,-31.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3152),"No Storm (Kp max: 4.0, Dst min: -31.0 nT)"
202212031735,M1.2,2022-12-03 17:41:00,1.2e-05,8.0,3157.0,4.333,-31.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3157),"No Storm (Kp max: 4.3, Dst min: -31.0 nT)"
202212140730,M2.4,2022-12-14 07:40:00,2.4e-05,16.0,3165.0,2.667,-11.0,No Storm,Low,No Significant Response,M2.4 Solar Flare (AR 3165),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212140824,M1.1,2022-12-14 08:31:00,1.1e-05,12.0,3153.0,2.667,-11.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3153),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212140920,M1.3,2022-12-14 09:27:00,1.3e-05,14.0,,2.667,-11.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212141145,M1.1,2022-12-14 11:59:00,1.1e-05,31.0,,2.667,-11.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212141224,M4.1,2022-12-14 12:31:00,4.1e-05,13.0,,2.667,-11.0,No Storm,Low,No Significant Response,M4.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212141431,M6.3,2022-12-14 14:42:00,6.3e-05,17.0,3165.0,2.667,-11.0,No Storm,Low,No Significant Response,M6.3 Solar Flare (AR 3165),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212141454,M3.2,2022-12-14 14:59:00,3.2000000000000005e-05,9.0,,2.667,-11.0,No Storm,Low,No Significant Response,M3.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212141703,M2.2,2022-12-14 17:12:00,2.2000000000000003e-05,19.0,,2.667,-11.0,No Storm,Low,No Significant Response,M2.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212142031,M1.3,2022-12-14 20:50:00,1.3e-05,20.0,,2.667,-11.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212142052,M2.2,2022-12-14 20:58:00,2.2000000000000003e-05,9.0,,2.667,-11.0,No Storm,Low,No Significant Response,M2.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212142133,M1.3,2022-12-14 21:39:00,1.3e-05,20.0,3165.0,2.667,-11.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3165),"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212142145,M1.9,2022-12-14 21:53:00,1.9e-05,20.0,,2.667,-11.0,No Storm,Low,No Significant Response,M1.9 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212150124,M1.6,2022-12-15 01:37:00,1.6000000000000003e-05,24.0,,2.667,-11.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -11.0 nT)"
202212150655,M2.3,2022-12-15 07:07:00,2.3e-05,26.0,,2.667,-9.0,No Storm,Low,No Significant Response,M2.3 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212150754,M1.0,2022-12-15 07:58:00,1e-05,20.0,,2.667,-9.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212150955,M1.5,2022-12-15 10:16:00,1.5000000000000002e-05,20.0,,2.667,-9.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212151023,M1.6,2022-12-15 10:30:00,1.6000000000000003e-05,13.0,,2.667,-9.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212151558,M1.0,2022-12-15 16:10:00,1e-05,20.0,,2.667,-9.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212151635,M1.1,2022-12-15 16:44:00,1.1e-05,20.0,,2.667,-9.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212151647,M2.0,2022-12-15 16:56:00,2e-05,24.0,,2.667,-9.0,No Storm,Low,No Significant Response,M2.0 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -9.0 nT)"
202212160130,M3.5,2022-12-16 02:01:00,3.5000000000000004e-05,59.0,,2.667,-8.0,No Storm,Low,No Significant Response,M3.5 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -8.0 nT)"
202212160442,M1.2,2022-12-16 04:59:00,1.2e-05,29.0,,1.667,-7.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212160535,M1.3,2022-12-16 05:48:00,1.3e-05,26.0,,1.667,-7.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212160630,M1.2,2022-12-16 06:42:00,1.2e-05,23.0,3165.0,1.667,-7.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3165),"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212160726,M1.6,2022-12-16 07:38:00,1.6000000000000003e-05,20.0,,1.667,-7.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212160855,M1.5,2022-12-16 09:05:00,1.5000000000000002e-05,15.0,3165.0,1.667,-7.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 3165),"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212160933,M1.1,2022-12-16 09:43:00,1.1e-05,16.0,3163.0,1.667,-7.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3163),"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212161002,M4.0,2022-12-16 10:19:00,4e-05,31.0,,1.667,-7.0,No Storm,Low,No Significant Response,M4.0 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212161424,M2.4,2022-12-16 14:40:00,2.4e-05,39.0,,1.667,-7.0,No Storm,Low,No Significant Response,M2.4 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212161534,M1.2,2022-12-16 15:40:00,1.2e-05,10.0,,1.667,-7.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202212171939,M1.0,2022-12-17 19:53:00,1e-05,21.0,3169.0,3.667,-27.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3169),"No Storm (Kp max: 3.7, Dst min: -27.0 nT)"
202212201359,M1.1,2022-12-20 14:06:00,1.1e-05,14.0,3169.0,3.333,-8.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3169),"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202212270046,M2.0,2022-12-27 00:54:00,2e-05,13.0,,4.333,-62.0,No Storm,Moderate,Moderate Correlation,M2.0 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -62.0 nT)"
202212270802,M1.0,2022-12-27 08:15:00,1e-05,32.0,3176.0,4.333,-39.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3176),"No Storm (Kp max: 4.3, Dst min: -39.0 nT)"
202212271615,M1.2,2022-12-27 16:26:00,1.2e-05,18.0,,4.333,-39.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -39.0 nT)"
202212290632,M1.2,2022-12-29 07:27:00,1.2e-05,95.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202212291812,M2.1,2022-12-29 18:20:00,2.1e-05,20.0,,4.667,-36.0,No Storm,Low,No Significant Response,M2.1 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202212291826,M2.4,2022-12-29 18:33:00,2.4e-05,16.0,,4.667,-36.0,No Storm,Low,No Significant Response,M2.4 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202212301524,M1.4,2022-12-30 15:28:00,1.4e-05,6.0,3176.0,4.667,-36.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3176),"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202212301926,M3.7,2022-12-30 19:38:00,3.7000000000000005e-05,20.0,3176.0,4.333,-36.0,No Storm,Low,No Significant Response,M3.7 Solar Flare (AR 3176),"No Storm (Kp max: 4.3, Dst min: -36.0 nT)"
202301060043,X1.2,2023-01-06 00:57:00,0.00012,23.0,3182.0,2.667,-21.0,No Storm,Low,No Significant Response,X1.2 Solar Flare (AR 3182),"No Storm (Kp max: 2.7, Dst min: -21.0 nT)"
202301070040,M1.6,2023-01-07 00:52:00,1.6000000000000003e-05,21.0,3182.0,3.0,-19.0,No Storm,Low,No Significant Response,M1.6 Solar Flare (AR 3182),"No Storm (Kp max: 3.0, Dst min: -19.0 nT)"
202301080839,M1.2,2023-01-08 08:54:00,1.2e-05,26.0,,3.0,-9.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301081451,M1.4,2023-01-08 15:07:00,1.4e-05,29.0,,3.0,-9.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301081902,M1.0,2023-01-08 19:11:00,1e-05,16.0,3184.0,3.0,-9.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3184),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301090051,M1.1,2023-01-09 01:02:00,1.1e-05,27.0,,3.0,-9.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301090845,M2.1,2023-01-09 09:01:00,2.1e-05,30.0,,3.0,-9.0,No Storm,Low,No Significant Response,M2.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301091315,M1.0,2023-01-09 13:22:00,1e-05,15.0,,3.0,-9.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301091837,X1.9,2023-01-09 18:50:00,0.00019,19.0,3184.0,3.0,-9.0,No Storm,Low,No Significant Response,X1.9 Solar Flare (AR 3184),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202301100009,M5.1,2023-01-10 00:16:00,5.1e-05,12.0,3186.0,3.0,-8.0,No Storm,Low,No Significant Response,M5.1 Solar Flare (AR 3186),"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301100208,M1.0,2023-01-10 02:16:00,1e-05,15.0,3184.0,3.0,-8.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3184),"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301100233,M2.6,2023-01-10 02:41:00,2.6e-05,20.0,3181.0,3.0,-8.0,No Storm,Low,No Significant Response,M2.6 Solar Flare (AR 3181),"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301101059,M1.0,2023-01-10 11:08:00,1e-05,12.0,,3.0,-8.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301101717,M1.3,2023-01-10 17:28:00,1.3e-05,16.0,,3.0,-8.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301101744,M1.2,2023-01-10 17:48:00,1.2e-05,7.0,,3.0,-8.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -8.0 nT)"
202301102239,X1.0,2023-01-10 22:47:00,0.0001,12.0,3186.0,3.0,-8.666666666666666,No Storm,Low,No Significant Response,X1.0 Solar Flare (AR 3186),"No Storm (Kp max: 3.0, Dst min: -8.7 nT)"
202301110039,M2.4,2023-01-11 00:59:00,2.4e-05,30.0,3186.0,3.0,-14.0,No Storm,Low,No Significant Response,M2.4 Solar Flare (AR 3186),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202301110149,M5.6,2023-01-11 01:56:00,5.6e-05,11.0,3184.0,3.0,-14.0,No Storm,Low,No Significant Response,M5.6 Solar Flare (AR 3184),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202301110531,M1.3,2023-01-11 06:09:00,1.3e-05,57.0,3181.0,3.0,-14.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3181),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202301110825,M3.1,2023-01-11 08:33:00,3.1e-05,10.0,3186.0,3.0,-14.0,No Storm,Low,No Significant Response,M3.1 Solar Flare (AR 3186),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202301120553,M1.1,2023-01-12 06:18:00,1.1e-05,20.0,,4.0,-39.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -39.0 nT)"
202301120633,M1.5,2023-01-12 06:46:00,1.5000000000000002e-05,28.0,,4.0,-39.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -39.0 nT)"
202301121108,M1.2,2023-01-12 11:28:00,1.2e-05,37.0,3181.0,4.0,-39.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3181),"No Storm (Kp max: 4.0, Dst min: -39.0 nT)"
